DATE,TAVG,TAVG_LAG_1,TAVG_LAG_2,TAVG_LAG_3,TAVG_LAG_4,TAVG_LAG_5,TAVG_LAG_6,TAVG_LAG_7,TAVG_LAG_8,TAVG_LAG_9,TAVG_LAG_10,TAVG_LAG_11,TAVG_LAG_12
1981-01-31,21.419354838709676,28.596774193548388,41.21666666666667,52.354838709677416,66.93333333333334,74.1774193548387,75.80645161290323,66.3,59.38709677419355,48.71666666666667,36.82258064516129,27.810344827586206,29.403225806451612
1981-02-28,36.392857142857146,21.419354838709676,28.596774193548388,41.21666666666667,52.354838709677416,66.93333333333334,74.1774193548387,75.80645161290323,66.3,59.38709677419355,48.71666666666667,36.82258064516129,27.810344827586206
1981-03-31,39.08064516129032,36.392857142857146,21.419354838709676,28.596774193548388,41.21666666666667,52.354838709677416,66.93333333333334,74.1774193548387,75.80645161290323,66.3,59.38709677419355,48.71666666666667,36.82258064516129
1981-04-30,51.666666666666664,39.08064516129032,36.392857142857146,21.419354838709676,28.596774193548388,41.21666666666667,52.354838709677416,66.93333333333334,74.1774193548387,75.80645161290323,66.3,59.38709677419355,48.71666666666667
1981-05-31,60.41935483870968,51.666666666666664,39.08064516129032,36.392857142857146,21.419354838709676,28.596774193548388,41.21666666666667,52.354838709677416,66.93333333333334,74.1774193548387,75.80645161290323,66.3,59.38709677419355
1981-06-30,70.7,60.41935483870968,51.666666666666664,39.08064516129032,36.392857142857146,21.419354838709676,28.596774193548388,41.21666666666667,52.354838709677416,66.93333333333334,74.1774193548387,75.80645161290323,66.3
1981-07-31,74.56451612903226,70.7,60.41935483870968,51.666666666666664,39.08064516129032,36.392857142857146,21.419354838709676,28.596774193548388,41.21666666666667,52.354838709677416,66.93333333333334,74.1774193548387,75.80645161290323
1981-08-31,72.03225806451613,74.56451612903226,70.7,60.41935483870968,51.666666666666664,39.08064516129032,36.392857142857146,21.419354838709676,28.596774193548388,41.21666666666667,52.354838709677416,66.93333333333334,74.1774193548387
1981-09-30,63.61666666666667,72.03225806451613,74.56451612903226,70.7,60.41935483870968,51.666666666666664,39.08064516129032,36.392857142857146,21.419354838709676,28.596774193548388,41.21666666666667,52.354838709677416,66.93333333333334
1981-10-31,51.17741935483871,63.61666666666667,72.03225806451613,74.56451612903226,70.7,60.41935483870968,51.666666666666664,39.08064516129032,36.392857142857146,21.419354838709676,28.596774193548388,41.21666666666667,52.354838709677416
1981-11-30,43.833333333333336,51.17741935483871,63.61666666666667,72.03225806451613,74.56451612903226,70.7,60.41935483870968,51.666666666666664,39.08064516129032,36.392857142857146,21.419354838709676,28.596774193548388,41.21666666666667
1981-12-31,33.16129032258065,43.833333333333336,51.17741935483871,63.61666666666667,72.03225806451613,74.56451612903226,70.7,60.41935483870968,51.666666666666664,39.08064516129032,36.392857142857146,21.419354838709676,28.596774193548388
1982-01-31,22.870967741935484,33.16129032258065,43.833333333333336,51.17741935483871,63.61666666666667,72.03225806451613,74.56451612903226,70.7,60.41935483870968,51.666666666666664,39.08064516129032,36.392857142857146,21.419354838709676
1982-02-28,30.803571428571427,22.870967741935484,33.16129032258065,43.833333333333336,51.17741935483871,63.61666666666667,72.03225806451613,74.56451612903226,70.7,60.41935483870968,51.666666666666664,39.08064516129032,36.392857142857146
1982-03-31,38.61290322580645,30.803571428571427,22.870967741935484,33.16129032258065,43.833333333333336,51.17741935483871,63.61666666666667,72.03225806451613,74.56451612903226,70.7,60.41935483870968,51.666666666666664,39.08064516129032
1982-04-30,48.15,38.61290322580645,30.803571428571427,22.870967741935484,33.16129032258065,43.833333333333336,51.17741935483871,63.61666666666667,72.03225806451613,74.56451612903226,70.7,60.41935483870968,51.666666666666664
1982-05-31,57.774193548387096,48.15,38.61290322580645,30.803571428571427,22.870967741935484,33.16129032258065,43.833333333333336,51.17741935483871,63.61666666666667,72.03225806451613,74.56451612903226,70.7,60.41935483870968
1982-06-30,63.28333333333333,57.774193548387096,48.15,38.61290322580645,30.803571428571427,22.870967741935484,33.16129032258065,43.833333333333336,51.17741935483871,63.61666666666667,72.03225806451613,74.56451612903226,70.7
1982-07-31,74.80645161290323,63.28333333333333,57.774193548387096,48.15,38.61290322580645,30.803571428571427,22.870967741935484,33.16129032258065,43.833333333333336,51.17741935483871,63.61666666666667,72.03225806451613,74.56451612903226
1982-08-31,70.25806451612904,74.80645161290323,63.28333333333333,57.774193548387096,48.15,38.61290322580645,30.803571428571427,22.870967741935484,33.16129032258065,43.833333333333336,51.17741935483871,63.61666666666667,72.03225806451613
1982-09-30,64.03333333333333,70.25806451612904,74.80645161290323,63.28333333333333,57.774193548387096,48.15,38.61290322580645,30.803571428571427,22.870967741935484,33.16129032258065,43.833333333333336,51.17741935483871,63.61666666666667
1982-10-31,54.16129032258065,64.03333333333333,70.25806451612904,74.80645161290323,63.28333333333333,57.774193548387096,48.15,38.61290322580645,30.803571428571427,22.870967741935484,33.16129032258065,43.833333333333336,51.17741935483871
1982-11-30,47.61666666666667,54.16129032258065,64.03333333333333,70.25806451612904,74.80645161290323,63.28333333333333,57.774193548387096,48.15,38.61290322580645,30.803571428571427,22.870967741935484,33.16129032258065,43.833333333333336
1982-12-31,39.516129032258064,47.61666666666667,54.16129032258065,64.03333333333333,70.25806451612904,74.80645161290323,63.28333333333333,57.774193548387096,48.15,38.61290322580645,30.803571428571427,22.870967741935484,33.16129032258065
1983-01-31,31.193548387096776,39.516129032258064,47.61666666666667,54.16129032258065,64.03333333333333,70.25806451612904,74.80645161290323,63.28333333333333,57.774193548387096,48.15,38.61290322580645,30.803571428571427,22.870967741935484
1983-02-28,32.767857142857146,31.193548387096776,39.516129032258064,47.61666666666667,54.16129032258065,64.03333333333333,70.25806451612904,74.80645161290323,63.28333333333333,57.774193548387096,48.15,38.61290322580645,30.803571428571427
1983-03-31,40.564516129032256,32.767857142857146,31.193548387096776,39.516129032258064,47.61666666666667,54.16129032258065,64.03333333333333,70.25806451612904,74.80645161290323,63.28333333333333,57.774193548387096,48.15,38.61290322580645
1983-04-30,49.083333333333336,40.564516129032256,32.767857142857146,31.193548387096776,39.516129032258064,47.61666666666667,54.16129032258065,64.03333333333333,70.25806451612904,74.80645161290323,63.28333333333333,57.774193548387096,48.15
1983-05-31,58.145161290322584,49.083333333333336,40.564516129032256,32.767857142857146,31.193548387096776,39.516129032258064,47.61666666666667,54.16129032258065,64.03333333333333,70.25806451612904,74.80645161290323,63.28333333333333,57.774193548387096
1983-06-30,70.73333333333333,58.145161290322584,49.083333333333336,40.564516129032256,32.767857142857146,31.193548387096776,39.516129032258064,47.61666666666667,54.16129032258065,64.03333333333333,70.25806451612904,74.80645161290323,63.28333333333333
1983-07-31,77.95161290322581,70.73333333333333,58.145161290322584,49.083333333333336,40.564516129032256,32.767857142857146,31.193548387096776,39.516129032258064,47.61666666666667,54.16129032258065,64.03333333333333,70.25806451612904,74.80645161290323
1983-08-31,73.61290322580645,77.95161290322581,70.73333333333333,58.145161290322584,49.083333333333336,40.564516129032256,32.767857142857146,31.193548387096776,39.516129032258064,47.61666666666667,54.16129032258065,64.03333333333333,70.25806451612904
1983-09-30,70.58333333333333,73.61290322580645,77.95161290322581,70.73333333333333,58.145161290322584,49.083333333333336,40.564516129032256,32.767857142857146,31.193548387096776,39.516129032258064,47.61666666666667,54.16129032258065,64.03333333333333
1983-10-31,55.145161290322584,70.58333333333333,73.61290322580645,77.95161290322581,70.73333333333333,58.145161290322584,49.083333333333336,40.564516129032256,32.767857142857146,31.193548387096776,39.516129032258064,47.61666666666667,54.16129032258065
1983-11-30,46.05,55.145161290322584,70.58333333333333,73.61290322580645,77.95161290322581,70.73333333333333,58.145161290322584,49.083333333333336,40.564516129032256,32.767857142857146,31.193548387096776,39.516129032258064,47.61666666666667
1983-12-31,32.11290322580645,46.05,55.145161290322584,70.58333333333333,73.61290322580645,77.95161290322581,70.73333333333333,58.145161290322584,49.083333333333336,40.564516129032256,32.767857142857146,31.193548387096776,39.516129032258064
1984-01-31,26.629032258064516,32.11290322580645,46.05,55.145161290322584,70.58333333333333,73.61290322580645,77.95161290322581,70.73333333333333,58.145161290322584,49.083333333333336,40.564516129032256,32.767857142857146,31.193548387096776
1984-02-29,37.53448275862069,26.629032258064516,32.11290322580645,46.05,55.145161290322584,70.58333333333333,73.61290322580645,77.95161290322581,70.73333333333333,58.145161290322584,49.083333333333336,40.564516129032256,32.767857142857146
1984-03-31,31.822580645161292,37.53448275862069,26.629032258064516,32.11290322580645,46.05,55.145161290322584,70.58333333333333,73.61290322580645,77.95161290322581,70.73333333333333,58.145161290322584,49.083333333333336,40.564516129032256
1984-04-30,46.05,31.822580645161292,37.53448275862069,26.629032258064516,32.11290322580645,46.05,55.145161290322584,70.58333333333333,73.61290322580645,77.95161290322581,70.73333333333333,58.145161290322584,49.083333333333336
1984-05-31,58.0,46.05,31.822580645161292,37.53448275862069,26.629032258064516,32.11290322580645,46.05,55.145161290322584,70.58333333333333,73.61290322580645,77.95161290322581,70.73333333333333,58.145161290322584
1984-06-30,70.46666666666667,58.0,46.05,31.822580645161292,37.53448275862069,26.629032258064516,32.11290322580645,46.05,55.145161290322584,70.58333333333333,73.61290322580645,77.95161290322581,70.73333333333333
1984-07-31,74.6774193548387,70.46666666666667,58.0,46.05,31.822580645161292,37.53448275862069,26.629032258064516,32.11290322580645,46.05,55.145161290322584,70.58333333333333,73.61290322580645,77.95161290322581
1984-08-31,74.56451612903226,74.6774193548387,70.46666666666667,58.0,46.05,31.822580645161292,37.53448275862069,26.629032258064516,32.11290322580645,46.05,55.145161290322584,70.58333333333333,73.61290322580645
1984-09-30,62.06666666666667,74.56451612903226,74.6774193548387,70.46666666666667,58.0,46.05,31.822580645161292,37.53448275862069,26.629032258064516,32.11290322580645,46.05,55.145161290322584,70.58333333333333
1984-10-31,53.24193548387097,62.06666666666667,74.56451612903226,74.6774193548387,70.46666666666667,58.0,46.05,31.822580645161292,37.53448275862069,26.629032258064516,32.11290322580645,46.05,55.145161290322584
1984-11-30,44.53333333333333,53.24193548387097,62.06666666666667,74.56451612903226,74.6774193548387,70.46666666666667,58.0,46.05,31.822580645161292,37.53448275862069,26.629032258064516,32.11290322580645,46.05
1984-12-31,39.53225806451613,44.53333333333333,53.24193548387097,62.06666666666667,74.56451612903226,74.6774193548387,70.46666666666667,58.0,46.05,31.822580645161292,37.53448275862069,26.629032258064516,32.11290322580645
1985-01-31,24.322580645161292,39.53225806451613,44.53333333333333,53.24193548387097,62.06666666666667,74.56451612903226,74.6774193548387,70.46666666666667,58.0,46.05,31.822580645161292,37.53448275862069,26.629032258064516
1985-02-28,32.75,24.322580645161292,39.53225806451613,44.53333333333333,53.24193548387097,62.06666666666667,74.56451612903226,74.6774193548387,70.46666666666667,58.0,46.05,31.822580645161292,37.53448275862069
1985-03-31,40.33870967741935,32.75,24.322580645161292,39.53225806451613,44.53333333333333,53.24193548387097,62.06666666666667,74.56451612903226,74.6774193548387,70.46666666666667,58.0,46.05,31.822580645161292
1985-04-30,49.21666666666667,40.33870967741935,32.75,24.322580645161292,39.53225806451613,44.53333333333333,53.24193548387097,62.06666666666667,74.56451612903226,74.6774193548387,70.46666666666667,58.0,46.05
1985-05-31,59.24193548387097,49.21666666666667,40.33870967741935,32.75,24.322580645161292,39.53225806451613,44.53333333333333,53.24193548387097,62.06666666666667,74.56451612903226,74.6774193548387,70.46666666666667,58.0
1985-06-30,64.81666666666666,59.24193548387097,49.21666666666667,40.33870967741935,32.75,24.322580645161292,39.53225806451613,44.53333333333333,53.24193548387097,62.06666666666667,74.56451612903226,74.6774193548387,70.46666666666667
1985-07-31,73.5,64.81666666666666,59.24193548387097,49.21666666666667,40.33870967741935,32.75,24.322580645161292,39.53225806451613,44.53333333333333,53.24193548387097,62.06666666666667,74.56451612903226,74.6774193548387
1985-08-31,70.33870967741936,73.5,64.81666666666666,59.24193548387097,49.21666666666667,40.33870967741935,32.75,24.322580645161292,39.53225806451613,44.53333333333333,53.24193548387097,62.06666666666667,74.56451612903226
1985-09-30,65.38333333333334,70.33870967741936,73.5,64.81666666666666,59.24193548387097,49.21666666666667,40.33870967741935,32.75,24.322580645161292,39.53225806451613,44.53333333333333,53.24193548387097,62.06666666666667
1985-10-31,55.37096774193548,65.38333333333334,70.33870967741936,73.5,64.81666666666666,59.24193548387097,49.21666666666667,40.33870967741935,32.75,24.322580645161292,39.53225806451613,44.53333333333333,53.24193548387097
1985-11-30,45.4,55.37096774193548,65.38333333333334,70.33870967741936,73.5,64.81666666666666,59.24193548387097,49.21666666666667,40.33870967741935,32.75,24.322580645161292,39.53225806451613,44.53333333333333
1985-12-31,31.258064516129032,45.4,55.37096774193548,65.38333333333334,70.33870967741936,73.5,64.81666666666666,59.24193548387097,49.21666666666667,40.33870967741935,32.75,24.322580645161292,39.53225806451613
1986-01-31,31.35483870967742,31.258064516129032,45.4,55.37096774193548,65.38333333333334,70.33870967741936,73.5,64.81666666666666,59.24193548387097,49.21666666666667,40.33870967741935,32.75,24.322580645161292
1986-02-28,28.821428571428573,31.35483870967742,31.258064516129032,45.4,55.37096774193548,65.38333333333334,70.33870967741936,73.5,64.81666666666666,59.24193548387097,49.21666666666667,40.33870967741935,32.75
1986-03-31,40.67741935483871,28.821428571428573,31.35483870967742,31.258064516129032,45.4,55.37096774193548,65.38333333333334,70.33870967741936,73.5,64.81666666666666,59.24193548387097,49.21666666666667,40.33870967741935
1986-04-30,48.36666666666667,40.67741935483871,28.821428571428573,31.35483870967742,31.258064516129032,45.4,55.37096774193548,65.38333333333334,70.33870967741936,73.5,64.81666666666666,59.24193548387097,49.21666666666667
1986-05-31,58.403225806451616,48.36666666666667,40.67741935483871,28.821428571428573,31.35483870967742,31.258064516129032,45.4,55.37096774193548,65.38333333333334,70.33870967741936,73.5,64.81666666666666,59.24193548387097
1986-06-30,66.03333333333333,58.403225806451616,48.36666666666667,40.67741935483871,28.821428571428573,31.35483870967742,31.258064516129032,45.4,55.37096774193548,65.38333333333334,70.33870967741936,73.5,64.81666666666666
1986-07-31,70.96774193548387,66.03333333333333,58.403225806451616,48.36666666666667,40.67741935483871,28.821428571428573,31.35483870967742,31.258064516129032,45.4,55.37096774193548,65.38333333333334,70.33870967741936,73.5
1986-08-31,70.46774193548387,70.96774193548387,66.03333333333333,58.403225806451616,48.36666666666667,40.67741935483871,28.821428571428573,31.35483870967742,31.258064516129032,45.4,55.37096774193548,65.38333333333334,70.33870967741936
1986-09-30,63.233333333333334,70.46774193548387,70.96774193548387,66.03333333333333,58.403225806451616,48.36666666666667,40.67741935483871,28.821428571428573,31.35483870967742,31.258064516129032,45.4,55.37096774193548,65.38333333333334
